100	20	20	100																																																																																																
																																																																																																			
0	28	0	0	0	44	10	0	0	0	0	28	0	0	0	42	0	0	0	25	0	0	0	15	27	0	0	0	0	0	0	0	13	0	0	0	10	0	0	0	0	0	27	0	0	28	12	0	0	0	0	0	17	0	17	0	18	0	0	0	0	0	16	0	41	31	0	45	0	0	0	30	0	0	44	0	0	0	0	0	0	0	24	0	0	0	0	41	0	0	38	0	0	0	0	0	13	0	0	0
46	0	0	0	0	12	49	0	36	40	46	20	0	40	38	0	0	0	0	14	0	0	0	0	0	0	0	0	39	42	0	0	0	22	0	0	0	10	0	18	0	0	0	0	33	0	37	33	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	18	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	42	15	0	0	0	39	0	0	10	0	49	0	0	0	0	0
10	44	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	34	44	0	37	36	43	29	0	29	0	0	0	48	46	37	0	0	0	0	0	0	49	0	0	0	48	0	0	0	0	48	0	0	0	0	0	0	0	38	0	18	0	0	0	0	39	0	0	0	0	0	0	48	0	11	0	31	0	0	0	0	0	0	0	0	16	0	0	0	0	0	23	0	0	0
0	17	0	0	0	50	0	26	0	0	0	0	0	0	0	42	16	0	0	0	47	0	0	39	48	0	0	0	0	0	0	40	0	0	0	0	0	25	0	0	0	16	0	11	0	0	12	46	0	19	0	0	0	0	0	30	0	49	0	0	27	0	0	0	0	10	0	17	0	0	0	0	29	0	0	0	0	45	0	0	0	17	0	12	0	0	0	0	0	22	0	0	0	0	32	0	23	0	0	0
0	0	0	0	0	0	0	43	0	0	0	45	0	0	0	0	14	0	18	0	0	0	0	0	18	0	0	0	0	0	0	0	37	39	0	0	0	0	21	0	0	0	0	33	0	0	0	38	0	0	0	24	0	0	0	35	0	37	0	0	0	0	0	0	0	43	0	39	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	18	0	49	12	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	13	0	39	0	0	0	46	0	0	0	0	0	23	0	20	0	0	0	0	0	0	37	0	0	0	35	0	0	0	0	0	0	0	38	0	14	36	0	0	0	35	15	0	0	25	45	44	0	0	0	16	0	0	0	0	0	0	0	0	39	35	0	0	0	0	0	0	0	11	39	0	0	44	0	16	0	19	0	0	0	31	0	33	0	16	31	0	0	0	34	0
0	0	22	32	0	0	35	0	36	0	0	19	0	38	36	0	0	0	0	0	0	0	32	0	0	18	0	14	0	0	0	30	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	46	26	0	30	0	0	0	0	41	0	0	0	23	25	24	0	0	38	0	0	0	0	0	0	0	0	37	0	10	12	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
0	29	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	12	47	0	0	19	0	0	0	0	12	0	0	0	0	0	0	0	0	15	35	0	0	0	0	0	0	31	0	0	0	18	0	0	0	0	0	0	40	0	0	0	26	0	33	0	31	0	29	0	0	0	0	43	0	0	0	0	0	0	0	0	0	37	0	0	0	0	29
0	0	0	0	0	0	0	21	0	0	0	0	32	0	0	0	0	0	0	27	17	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	23	0	0	0	0	42	0	0	45	0	0	0	0	17	0	0	0	0	10	0	0	0	18	0	0	0	0	0	0	37	42	0	0	0	15	0	0	21	0	0	0	34	0	0	20
0	19	18	0	0	0	0	0	31	0	0	0	35	24	46	0	0	0	0	50	0	0	0	0	0	29	47	33	0	0	0	0	0	0	11	0	25	0	0	0	0	17	30	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	14	0	46	0	44	0	0	34	20	0	0	0	0	0	28	0	0	0	17	0	0	0	0	0	41	0	0	12	0	0	0	0	0	0	0	0	0	15	0	46	0	0
0	0	44	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	38	0	0	0	27	37	0	0	38	0	0	0	0	0	48	25	0	15	0	0	0	0	31	0	25	0	0	0	0	49	22	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	19	0	0	0	0	30	21	0	0	0	22	0	0	32	0	0	0	0	0	0	0	0	0	38	0
13	34	0	0	17	23	10	40	0	0	0	0	17	36	0	0	0	0	0	0	0	0	0	0	26	37	22	46	24	0	17	20	0	0	0	0	0	47	0	44	35	18	0	0	0	0	49	0	0	0	0	0	0	14	0	0	0	49	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	38	0	0	0	0	0	0	35	0	16	19	29	0	47	0	16	43	0	0	0	0
0	0	44	0	18	0	0	0	0	0	0	32	0	30	24	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	12	0	0	45	0	0	0	0	0	47	0	0	0	0	0	0	20	0	11	0	0	0	47	0	0	50	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	38	0	0	0	35	0	14	0	0	0	0	15	0	26	16	0	0	16	0	0	40	20	0
37	0	45	0	0	0	0	0	0	0	0	0	0	50	0	0	19	0	0	21	26	10	0	24	0	12	18	0	0	0	0	31	0	0	0	17	0	0	0	40	0	0	36	0	0	0	21	0	38	0	0	0	0	0	29	0	45	0	38	0	0	0	24	39	0	0	0	0	0	0	0	0	25	31	0	0	0	0	0	0	46	0	18	0	21	0	0	0	0	0	46	0	0	0	13	0	0	0	0	0
0	39	17	0	48	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	20	0	0	0	13	0	47	0	0	0	0	0	49	22	25	0	0	50	19	33	0	18	0	0	0	0	0	50	0	0	0	0	0	10	0	0	0	0	0	0	0	0	33	0	0	0	0	33	0	0	50	17	0	40	0	0	0	0	0	27	0	0	0	0	0	0	36	0	0	0	0	0	22	0	35	0
16	0	0	0	0	0	0	0	0	0	0	0	0	0	38	26	15	0	0	0	36	0	0	0	0	0	33	0	0	0	15	0	0	42	0	0	0	0	0	0	0	47	0	0	10	0	0	0	0	0	36	0	0	0	0	0	16	0	0	0	0	0	0	0	0	14	39	0	0	24	0	0	0	36	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0
0	0	20	43	0	0	0	0	0	0	0	44	0	0	0	49	21	0	0	0	0	0	0	25	0	0	36	0	0	0	34	0	0	0	0	0	0	33	28	14	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	13	0	0	0	45	0	0	31	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	31	0	37	0	0	35	0	0	0	0	0	0	35	47	0	0	0	37	0	0	0	0	0	0	32	0	0	0	32	0	0	0	0	0	0	0	45	0	0	0	42	0	0	43	12	0	28	0	37	0	0	0	0	0	0	32	0	18	0	0	0	0	0	0	0	24	0	0	29	0	44	0	0	0	48
0	0	0	13	16	18	0	0	0	0	0	10	49	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	14	0	0	0	0	47	0	0	19	0	0	36	0	38	50	13	0	0	0	25	0	0	0	0	0	36	50	43	0	0	40	0	0	0	0	0	42	12	0	0	35	0	0	0	0	13	0	0	0	0	39	0	34	11	29	0	0	27	0	0	0
0	0	0	0	0	0	35	41	0	0	37	0	35	23	0	0	40	38	0	0	0	38	16	0	0	0	0	0	0	0	20	0	0	0	0	40	0	0	0	0	0	0	0	0	37	47	29	0	0	15	0	0	46	0	0	0	0	0	47	0	49	0	22	0	0	0	0	0	0	24	0	38	0	31	0	0	0	40	0	0	0	14	0	0	27	0	0	0	0	50	0	0	24	0	0	50	0	0	32	0
0	0	0	0	0	0	0	36	0	0	0	0	0	31	16	15	35	0	40	0	0	0	14	34	34	0	0	35	0	0	0	0	25	0	49	0	0	23	0	0	0	0	0	0	0	0	26	39	0	0	0	0	22	0	0	17	40	0	47	16	0	0	0	0	0	0	27	0	0	0	0	0	48	0	0	0	0	11	28	0	49	32	0	0	17	0	0	0	38	0	0	0	0	0	0	0	0	0	0	44
26	21	39	32	0	26	30	11	0	0	0	0	0	32	36	0	0	10	0	0	0	12	24	0	0	39	0	0	16	0	44	0	23	0	40	0	0	43	0	0	0	0	12	0	24	0	0	24	0	48	17	46	0	0	0	0	0	49	0	0	35	0	0	15	40	47	47	0	0	0	14	0	0	0	0	34	0	0	37	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	12	0	0	15
36	47	0	50	0	0	50	0	0	0	0	0	47	0	0	12	0	0	18	10	28	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	28	0	0	0	0	0	0	34	26	0	46	0	19	0	0	0	21	0	0	42	0	0	22	0	0	0	13	0	0	19	0	0	0	24	36	0	0	0	32	32	0	0	43	30	0	11	0	0	0	18	0	0	27	0	0	0	0	0	0	0	36	34	0	44
0	15	0	0	0	18	0	0	0	0	0	33	0	0	0	0	0	33	0	13	0	0	11	0	0	0	0	0	22	39	0	0	48	0	36	50	0	11	0	20	0	29	30	41	0	0	34	0	0	0	0	0	15	0	0	0	0	0	18	42	0	0	0	0	0	43	0	0	0	0	38	0	0	0	0	0	0	11	0	29	15	44	0	0	0	0	0	0	0	0	0	0	0	0	24	0	30	0	0	0
49	0	33	23	0	46	0	0	15	47	0	0	0	29	0	0	0	40	0	0	0	0	21	35	0	28	0	0	0	0	0	0	30	0	21	25	0	12	0	0	0	0	0	46	0	0	0	15	0	48	0	0	0	46	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	25	0	0	0	0	44	0	0	0	37	0	15	0	0	0	0	0	0	43	0	0	0	0	0	40	0	0	0
0	12	0	0	0	14	0	0	0	0	11	0	0	34	0	0	0	0	0	28	0	11	0	49	0	0	27	40	0	0	0	14	0	50	0	47	47	0	0	0	0	0	0	0	34	0	0	0	0	32	0	34	20	0	0	0	0	0	40	0	0	0	0	0	27	0	29	0	0	0	0	0	0	0	0	0	17	0	0	0	47	35	14	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	34	39	0	10	0	0	0	0	14	0	0	0	22	0	0	0	13	0	0	0	0	0	0	0	0	25	48	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	50	0	48	50	0	0	0	0	39	36	0	0	0	0	0	0	0	0	0	0	33	47	13	0	28	46	0	0	0	46	0	10	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	32	13
50	0	27	0	44	0	12	30	0	14	0	0	0	0	40	0	0	0	44	0	0	0	0	0	19	0	0	19	0	0	0	0	10	0	0	0	0	0	25	0	0	41	0	0	0	0	33	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	16	0	0	23	0	0	14	0	0	39	0	45	0	0	0	0	0	17	0	0	0	22	0	33	0	0	0	36	0	23	35	0	0	19	0	38	22	0
0	0	40	0	0	0	0	11	0	0	41	0	0	37	0	30	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	36	32	20	0	49	0	0	0	0	0	0	0	30	0	0	0	21	0	0	0	0	14	0	44	0	0	0	0	0	0	0	0	0	43	0	0	0	0	14	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	12	0	0	14	0	0	22	0	0	28	0
0	0	0	24	0	0	21	42	0	19	0	0	20	35	0	0	0	0	0	0	0	41	31	34	33	0	0	0	0	32	0	0	0	50	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	46	0	0	0	0	0	0	0	0	23	0	18	0	0	16	0	0	0	35	0	0	0	0	0	0	0	11	0	36	0	0	0	0	0	16	36	0	0	39	0	15	36	0	0	0	0	0	0	37	0	0
0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	31	0	22	26	0	49	0	0	10	0	34	0	45	0	0	0	0	0	0	17	40	0	17	0	0	40	42	0	0	0	48	0	0	0	0	32	47	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	36	0	0	0	0	0	29	31	50	0	46	0	29	0	18	0	0	0	0	0	0	0	0	50	0	0	20	0	31	50	0	0
0	0	0	28	0	38	27	45	0	0	0	0	41	0	32	0	0	14	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	11	0	0	0	33	49	0	0	0	0	0	31	0	0	49	0	0	42	0	0	0	25	0	33	0	0	0	0	0	0	0	0	0	0	0	0	17	47	0	0	0	0	0	0	43	40	0	47	33	0	0	11	0	23	0	0	0	0	0	0	0	0	11	0	0	0
24	0	0	0	0	43	29	0	0	0	50	0	0	32	0	0	0	42	27	0	0	0	0	0	0	0	10	0	0	0	28	0	0	0	0	0	0	0	0	18	0	45	0	0	25	44	20	0	0	41	0	0	10	0	0	31	0	0	0	0	0	0	0	0	0	0	0	21	0	46	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	44	0	44	0	0	0	45	37	0	0	0	0	0
0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	16	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	43	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	50	0	0	0	11	0	0	0	21	0	15	44	0	31	0	0	0	0	0	0	35	0	0	0	0	34	10	30	0	0	0	0	0	20	0	34	13	0	0	0	0
0	0	42	0	0	0	0	47	0	0	19	0	49	0	0	0	48	43	0	0	16	26	43	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	29	0	46	0	35	41	0	10	22	0	17	0	0	0	0	0	0	0	0	0	0	0	0	31	17	0	20	0	0	17	0	0	0	0	0	29	0	10	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	23	0	0
40	0	28	48	28	41	0	0	0	0	0	30	0	0	0	0	16	0	42	36	0	39	39	0	50	0	0	15	28	0	0	0	0	0	0	0	33	0	0	0	0	0	32	0	39	27	0	0	12	0	0	0	24	12	0	0	12	0	0	10	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	27	0	0	0	0	0	0	35	0	0	39	0	0	0	0	0	37	0
0	0	41	0	33	0	0	0	45	28	0	35	0	0	23	0	0	0	37	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	41	0	0	21	0	18	0	37	0	48	0	0	0	0	0	0	0	15	0	50	0	0	0	0	0	16	0	26	0	0	0	33	0	13	19	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	33	0
0	0	23	0	0	0	0	44	0	36	0	39	0	0	0	0	0	36	0	0	0	0	37	0	0	0	0	22	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	31	0	0	25	30	0	0	0	0	0	0	0	0	10	0	0	29	0	0	0
0	19	50	0	0	39	0	0	16	0	0	0	0	0	0	0	0	0	0	0	27	0	0	18	0	0	0	0	41	0	0	0	0	0	0	0	44	0	0	30	0	0	0	0	0	0	0	0	18	0	36	0	0	32	0	0	11	0	45	0	33	0	37	0	32	0	0	0	47	0	0	0	0	0	0	19	0	14	0	39	0	39	45	0	18	0	0	49	0	0	0	0	30	0	0	22	0	0	0	0
40	0	0	0	10	0	0	0	49	0	18	0	0	31	0	0	0	31	0	0	0	0	37	0	0	0	0	0	0	12	0	40	0	0	0	28	0	0	0	19	50	0	0	0	26	0	0	30	0	0	0	22	42	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	47	48	0	28	0	0	36	0	0	0	0	40	0	0	34	30	0	0	0	0	19	24	26	0	26	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	24	0	0	0	30	0	38	0	0	36	0	0	0	0	0	0	0	0	0	0	26	0	0	12	0	0	0	0	21	0	0	0	21	0	0	0	15	48	0	0	0	0	0	14	0	0	0	0	0	15	0	0	0	0	24	0	0	41	0	0	0	0	0	0	0	0	20	0	0	0	49	42	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
0	50	0	0	0	0	0	0	0	0	0	24	0	38	0	0	0	0	0	0	0	0	0	10	29	0	0	0	0	0	0	28	13	10	0	0	39	27	29	40	0	0	0	0	0	0	0	0	0	0	0	29	0	0	42	0	0	0	0	0	0	0	0	20	0	27	0	0	0	33	34	12	0	24	0	0	0	0	0	0	0	14	0	0	0	0	42	0	20	0	0	0	0	0	0	33	0	0	25	0
21	0	0	0	0	0	50	0	0	0	42	21	0	37	0	0	23	27	0	10	0	24	0	0	47	0	0	20	0	0	21	0	0	0	0	0	36	0	0	0	0	0	0	0	0	34	18	0	0	34	0	0	0	10	0	0	24	0	0	19	19	18	0	0	0	0	29	25	0	27	0	0	0	0	0	0	0	14	0	0	28	0	0	49	0	0	21	0	0	0	0	0	0	0	0	31	0	0	0	17
50	38	0	12	42	0	0	0	42	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	33	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	41	0	16	0	0	0	26	0	0	0	0	0	0	35	21	0	45	0	0	0	31	0	0	0	28	0	0	0	25	0	0	25	23	0	0	0	0	37	0	0	0	14	26	0	0	0	0
0	0	31	0	0	14	17	0	0	11	44	0	0	0	41	0	0	0	0	0	0	44	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	11	47	33	33	0	26	0	0	0	0	44	17	47	0	19	0	0	0	36	0	0	0	0	0	0	16	0	0	0	0	0	0	29	0	0	40	36	30	0	0	37	0	0	0	36	0	0	45	26	0	24	0	0	15	0	33	0	0	32	0
0	47	31	0	41	0	0	0	0	0	28	28	0	0	26	0	0	0	0	0	0	0	26	18	46	19	0	0	0	0	18	0	35	16	0	21	0	0	0	0	0	0	0	15	0	0	0	50	27	39	0	0	50	36	0	0	0	0	0	0	0	0	0	38	0	40	0	0	29	26	0	0	0	0	0	22	0	0	0	0	0	0	0	0	36	45	0	0	0	0	0	0	0	0	0	0	24	0	0	0
0	0	49	16	0	0	19	0	30	0	0	41	0	17	0	0	0	0	50	0	0	34	48	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	20	0	0	35	0	14	0	0	0	38	0	0	0	49	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	14	31	0	34	0	0	0	35	0	16	12	0	0	0	0	0	0	0	13	0	29	0	0	0	34	0	0	0	0	0	0	0	0
0	0	0	0	0	47	42	0	0	0	0	0	0	30	0	0	0	0	12	0	0	0	0	0	0	0	45	0	0	0	42	0	0	0	0	32	16	0	0	0	0	26	46	0	0	0	17	43	47	0	0	0	0	0	0	42	48	0	0	50	0	0	0	0	38	21	0	0	0	0	0	0	0	0	0	0	36	0	0	10	29	26	22	0	0	0	0	0	0	0	0	27	34	0	0	0	0	0	0	0
0	50	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	11	24	0	27	0	0	0	0	40	14	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	15	0	0	10	0	0	0	0	34	0	0	0	0	0	23	0	0	30	0	0	0	0	0	0	12	0	0	0	38	11	0	0	22	44	0	0	0	0	0	19	32	35	0	0	0	0	35	0	42	0	30	0
0	0	0	0	0	0	11	28	0	0	44	38	0	0	16	0	0	0	0	0	0	0	0	41	0	0	0	46	14	0	0	0	0	48	0	0	29	0	0	0	0	0	0	19	0	22	24	20	0	0	39	0	30	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	42	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	23	16	0	13	0	0	0	38	48	0	0	0
33	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	34	0	30	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	26	0	0	0	10	0	30	0	0	0	0	0	42	46	29	26	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	16	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	20	0
0	0	0	0	0	0	0	0	0	0	0	0	29	42	0	0	0	44	20	47	0	23	0	39	0	0	0	0	42	0	0	0	25	0	35	0	0	0	0	33	0	0	35	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	49	0	0	0	0	34	0	0	45	47	0	21	0	21	26	0	0	0	0	0	0	0	0	17	13	0	15	0	0	0	0	0	0	0	0	0	0
0	23	0	0	0	0	0	0	46	0	0	0	0	48	0	50	0	44	0	0	0	45	0	0	0	0	0	31	0	0	0	12	0	0	0	37	0	29	0	0	0	26	0	0	0	34	0	0	0	0	0	22	0	0	0	0	0	0	40	0	0	0	40	0	0	0	0	22	0	0	0	0	0	0	15	45	0	0	0	40	0	26	0	0	16	0	0	0	0	0	0	38	0	0	0	0	0	29	43	0
29	34	23	32	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	11	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	37	0	49	0	0	0	0	30	0	0	0	0	0	0	28	0	0	0	0	10	0	0	0	0	0	44	0	36	0	43	42	30	0	0	0	0	40	0	0	0
0	19	0	0	29	0	0	37	23	0	0	47	0	0	0	38	0	0	24	0	25	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	37	0	0	0	0	16	0	24	0	45	28	25	25	0	0	0	0	0	0	0	42	19	0	0	0	0	0	0	28	42	0	35	0	0	0	0	49	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	25	0	49	0	0
